# Time-averaged data for fix myat1
# TimeStep v_velx
152300 0.00306427
152400 -0.000555359
152500 0.00658028
152600 0.00375731
152700 0.00907672
152800 0.0112803
152900 0.00214923
153000 0.00707943
153100 0.00545165
153200 0.00855489
153300 0.00419791
153400 -0.00277723
153500 0.00272848
153600 0.00119062
153700 0.00451372
153800 0.00366431
153900 0.000492225
154000 0.00348421
154100 0.0148054
154200 0.00135198
154300 0.00423381
154400 0.00402677
154500 0.00607358
154600 -0.0016752
154700 0.00210748
154800 -0.000216749
154900 0.00506139
155000 0.00603901
155100 0.00180334
155200 0.000335801
155300 0.00821252
155400 0.00177294
155500 0.0113856
155600 0.00511107
155700 0.00413552
155800 0.00455913
155900 0.00076399
156000 0.00422773
156100 0.00683272
156200 0.0102587
156300 0.0090584
156400 0.00829907
156500 0.00532917
156600 0.00311296
156700 -0.0024732
156800 0.000691043
156900 0.00421328
157000 0.00371899
157100 0.00770832
157200 0.00147235
157300 0.00779839
157400 0.00219123
157500 0.00270197
157600 0.0135846
157700 0.00570172
157800 0.00284909
157900 0.011671
158000 0.00436418
158100 -0.000471107
158200 -0.00367189
158300 0.0104557
158400 0.0115968
158500 0.000578847
158600 0.00516397
158700 0.00750973
158800 0.00661423
158900 0.00720911
159000 0.0115003
159100 0.00608708
159200 0.00800441
159300 2.94578e-05
159400 0.00321581
159500 -0.000486364
159600 0.00299047
159700 0.00480282
159800 0.00900879
159900 0.00193939
160000 0.00101809
160100 0.0115275
160200 0.00499627
160300 0.00378286
160400 0.00809233
160500 0.00967863
160600 0.00681379
160700 0.000839697
160800 0.0110559
160900 0.00803337
161000 0.002519
161100 0.003522
161200 0.00871678
161300 0.00860404
161400 0.00496705
161500 0.0110934
161600 0.00257846
161700 0.00246307
161800 0.00675187
161900 0.00869837
162000 0.00595654
162100 0.00890199
162200 -0.00428696
162300 -0.00173459
162400 0.000878896
162500 -0.00233624
162600 0.00190994
162700 0.00302761
162800 0.00862125
162900 0.00323724
163000 0.00650893
163100 0.00613897
163200 0.0041068
163300 0.00274945
163400 0.00558324
163500 0.0043042
163600 0.00288555
163700 0.00321529
163800 0.00322794
163900 -0.00427517
164000 0.00467174
164100 0.0114261
164200 0.00428261
164300 -0.00148768
164400 0.0059244
164500 0.00407741
164600 0.00336925
164700 0.00700208
164800 0.000100494
164900 0.00249134
165000 0.00203393
165100 -0.00113757
165200 0.00588213
165300 0.00219732
165400 0.00440901
165500 0.00546626
165600 0.00391364
165700 0.00544817
165800 0.00221701
165900 0.000520388
166000 -0.000328866
166100 0.00849968
166200 0.00837557
166300 0.00371366
166400 0.00762734
166500 0.0060851
166600 -0.00101086
166700 0.00507245
166800 0.00472566
166900 0.00991032
167000 0.00523725
167100 0.00463776
167200 0.00558087
167300 0.000403477
167400 0.00521653
167500 -0.000990444
167600 0.00316916
167700 0.00650254
167800 0.00851852
167900 0.00336735
168000 0.00704115
168100 0.0114715
168200 0.0121089
168300 0.00427801
168400 0.0034665
168500 0.00610077
168600 -0.00392885
168700 0.00328707
168800 0.00160974
168900 0.0053898
169000 0.00651447
169100 0.00348395
169200 0.0104303
169300 0.00273893
169400 0.000612421
169500 0.00120382
169600 -0.00104824
169700 0.00261276
169800 -0.000582494
169900 0.00515461
170000 0.00514484
170100 0.00407579
170200 0.0110334
170300 0.00479658
170400 0.00121445
170500 0.00507092
170600 0.00131678
170700 0.00515719
170800 0.00714486
170900 0.00771969
171000 0.00130936
171100 0.00613492
171200 0.00457981
171300 0.0110189
171400 0.00960973
171500 0.0133609
171600 0.00875262
171700 0.00251359
171800 0.00824131
171900 -0.000619798
172000 0.00497249
172100 0.00416751
172200 0.00110114
172300 0.00241601
172400 0.00480103
172500 0.00250982
172600 0.00137468
172700 0.00613957
172800 -0.000917584
172900 -0.00236899
173000 0.00248938
173100 0.0026963
173200 0.00350282
173300 0.00926384
173400 0.00881886
173500 0.0050842
173600 0.00475084
173700 6.61793e-05
173800 0.00332654
173900 0.0044779
174000 0.0056609
174100 0.00468591
174200 0.000518378
174300 0.018005
174400 0.00692741
174500 0.00427643
174600 0.00188919
174700 0.00797388
174800 0.00380932
174900 0.00795808
175000 0.0100243
175100 0.00450976
175200 0.00775033
175300 0.00326259
175400 0.00161
175500 0.00331395
175600 0.0120498
175700 0.00224823
175800 0.00157115
175900 0.00373604
176000 0.00139273
176100 0.00466235
176200 0.00316951
176300 0.00301687
176400 0.008392
176500 0.00634085
176600 0.0028587
176700 0.00414895
176800 0.00415169
176900 0.00740163
177000 0.00167106
177100 0.00468131
177200 0.00301561
177300 0.0104336
177400 0.0100673
177500 0.00650465
177600 0.00207095
177700 0.00692146
177800 0.00401891
177900 -0.000468236
178000 -0.00156784
178100 0.00305616
178200 -0.000108203
178300 0.000893268
178400 0.0116576
178500 0.0119405
178600 -0.00013221
178700 0.00481342
178800 0.00229544
178900 0.00240526
179000 0.0108595
179100 0.0122184
179200 0.0024826
179300 0.00289771
179400 0.002528
179500 0.00296043
179600 0.00156704
179700 0.00113043
179800 -0.00317355
179900 0.00692994
180000 0.00420829
180100 0.00274993
180200 0.00807012
180300 0.00533629
180400 0.0030791
180500 0.00758256
180600 0.00692089
180700 0.0123742
180800 1.10974e-05
180900 0.00485869
181000 0.00915698
181100 0.00813703
181200 0.000237509
181300 0.00469529
181400 0.00946327
181500 0.00450493
181600 0.00570687
181700 0.00371679
181800 0.00168288
181900 0.00826915
182000 0.0110906
182100 0.00431626
182200 0.009752
182300 0.00518643
182400 0.00508941
182500 0.00382845
182600 0.00832977
182700 0.0125506
182800 0.0110355
182900 0.00782246
183000 0.00525261
183100 0.0067469
183200 -0.00025024
183300 0.00440454
183400 0.00749433
183500 0.00221021
183600 0.00873148
183700 0.0100704
183800 0.000419334
183900 0.00224614
184000 0.0111862
184100 0.00550853
184200 0.00475581
184300 0.00309066
184400 0.00627518
184500 0.00487618
184600 0.0153247
184700 0.00342617
184800 0.00563916
184900 0.00871589
185000 0.010263
185100 0.00713243
185200 0.00770451
185300 0.00714768
185400 0.0130375
185500 0.00700502
185600 0.00752648
185700 -0.00534142
185800 0.00499412
185900 0.0015365
186000 0.00889048
186100 0.00212466
186200 0.00851922
186300 0.00847963
186400 0.00998799
186500 0.00461623
186600 0.0115399
186700 0.00267558
186800 0.00785092
186900 0.00339635
187000 0.00520156
187100 -0.00150127
187200 0.0015128
187300 0.0110189
187400 0.00429713
187500 0.00425276
187600 0.00458176
187700 0.00816507
187800 0.00959834
187900 0.00195425
188000 0.00860809
188100 0.00238434
188200 -0.00180345
188300 -0.00266816
188400 0.00570961
188500 0.00262841
188600 0.00940127
188700 0.00640749
188800 0.00604986
188900 0.00263066
189000 0.00243525
189100 0.00991347
189200 0.0106689
189300 0.00355204
189400 0.00521695
189500 -0.000178929
189600 0.00756949
189700 0.00339718
189800 0.00293598
189900 0.00772304
190000 0.00297793
190100 0.00967737
190200 0.00261148
190300 0.00558377
190400 0.0101927
190500 0.0107617
190600 0.00984748
190700 0.00538653
190800 0.00687569
190900 0.00959041
191000 0.0101529
191100 0.0119462
191200 0.00174214
191300 -0.000751219
191400 0.00420632
191500 0.00592753
191600 -0.0010763
191700 0.00261017
191800 0.00629108
191900 0.00653439
192000 0.00665547
192100 0.00540383
192200 -0.00132391
192300 0.0122241
192400 0.00951635
192500 0.00897118
192600 0.00371637
192700 0.00641362
192800 0.00347832
192900 -0.00180364
193000 0.0109213
193100 0.000392751
193200 0.0041149
193300 0.00320315
193400 0.00570752
193500 0.00362848
193600 0.00956192
193700 0.004656
193800 0.00261152
193900 0.0037403
194000 0.0063192
194100 -0.000212055
194200 0.00465774
194300 0.00277481
194400 0.00937618
194500 0.00951059
194600 0.00905752
194700 0.000530512
194800 0.00182464
194900 0.00589674
195000 0.00911799
195100 0.00450349
195200 0.00398756
195300 0.00489362
195400 0.00889726
195500 0.00587109
195600 0.00985367
195700 0.00639573
195800 0.00654309
195900 0.00627742
196000 0.00172858
196100 0.00145033
196200 0.0070168
196300 0.00372244
196400 0.00354615
196500 0.00262188
196600 -4.96215e-05
196700 0.00802477
196800 0.00807171
196900 0.0123249
197000 0.000231777
197100 -0.000319829
197200 0.000804499
197300 0.00538247
197400 -0.000296757
197500 0.00380897
197600 0.00316248
197700 0.00575521
197800 0.00698526
197900 0.00947146
198000 0.00233329
198100 0.00763448
198200 0.00404497
198300 -0.00244138
198400 0.00315101
198500 0.000679086
198600 0.000933447
198700 0.00790622
198800 0.005629
198900 0.00631162
199000 0.00695213
199100 0.007293
199200 0.00682387
199300 0.00710994
199400 0.008872
199500 0.00579147
199600 0.00194705
199700 0.00707819
199800 -0.00100146
199900 -0.000148512
200000 0.00521017
200100 0.000827096
200200 0.00644244
200300 -0.000107562
200400 -0.00298441
200500 0.00598377
200600 0.00609717
200700 0.0107461
200800 0.00758342
200900 0.00658027
201000 0.000928198
201100 0.00275914
201200 0.00154024
201300 0.00789688
201400 0.00523693
201500 0.00305462
201600 0.00368812
201700 0.00561376
201800 -0.00409003
201900 0.00545253
202000 0.00508605
202100 0.00385432
202200 0.000131868
202300 0.00565614
202400 0.0011313
202500 0.00382268
202600 0.00437714
202700 0.0022265
202800 0.00518494
202900 0.00844272
203000 0.00287348
203100 -0.000148349
203200 0.00342104
203300 0.00590239
203400 0.00683553
203500 0.00236532
203600 0.00337439
203700 0.00645061
203800 0.00583797
203900 0.00206158
204000 0.00479107
204100 -0.000563025
204200 0.000876037
204300 0.00828909
204400 0.0121091
204500 0.010255
204600 0.00651825
204700 0.0147571
204800 0.00171816
204900 0.00266879
205000 0.00687912
205100 0.00693604
205200 0.00613389
205300 0.00699642
205400 0.00501075
205500 0.0113941
205600 0.00176036
205700 0.0114412
205800 0.00229104
205900 0.00433398
206000 -0.000621404
206100 0.00571026
206200 0.00181486
206300 0.000152527
206400 0.00294911
206500 0.000993386
206600 0.00606704
206700 0.00273024
206800 0.00549389
206900 0.0087633
207000 0.00341341
207100 0.00697769
207200 0.00526547
207300 0.0110765
207400 -0.00180772
207500 0.0029626
207600 0.00157902
207700 -0.00135844
207800 0.00403764
207900 0.000904315
208000 0.00740266
208100 0.00535523
208200 0.00919203
208300 0.00339341
208400 0.00610899
208500 0.00528103
208600 0.0026816
208700 0.00687446
208800 0.00792242
208900 0.009861
209000 0.00825425
209100 0.00923253
209200 0.00969125
209300 0.00320623
209400 0.00337228
209500 0.00797935
209600 0.00889737
209700 0.00637399
209800 0.00159589
209900 0.0102258
210000 0.00746396
210100 0.00524653
210200 0.000622541
210300 0.00105406
210400 0.0073524
210500 0.00814313
210600 0.00913307
210700 0.00934192
210800 0.00732274
210900 0.0109485
211000 0.0112727
211100 0.00430345
211200 0.00504843
211300 0.00391843
211400 0.00799426
211500 0.00539112
211600 0.00570867
211700 0.00415089
211800 0.00601914
211900 0.00309389
212000 0.00368847
212100 0.0109712
212200 -0.00288333
212300 -0.00105905
212400 0.00386117
212500 0.00529838
212600 0.00636724
212700 0.00159649
212800 0.0071482
212900 0.00493186
213000 0.0127917
213100 0.00670729
213200 0.00785807
213300 0.00662997
213400 0.00522442
213500 0.0100124
213600 0.00470217
213700 0.00384739
213800 0.00761568
213900 0.00358873
214000 0.00497792
214100 0.00219118
214200 0.00151344
214300 0.00118651
214400 0.00506857
214500 0.00295901
214600 -0.00259768
214700 0.00501614
214800 0.00655744
214900 9.84537e-05
215000 0.00585635
215100 0.00482662
215200 -0.00139552
215300 0.00125456
215400 0.0012563
215500 0.00472621
215600 0.00313395
215700 0.0097573
215800 0.00788714
215900 0.000746664
216000 0.0034203
216100 -0.000940773
216200 0.00446237
216300 0.00612481
216400 0.012287
216500 0.00259085
216600 0.000472814
216700 0.00287134
216800 0.000689094
216900 0.00527157
217000 0.00403719
217100 0.00768378
217200 0.0134307
217300 0.00674916
217400 0.00218493
217500 0.00328737
217600 0.00727361
217700 0.00790742
217800 0.000609652
217900 -0.00220827
218000 0.00819662
218100 0.0059578
218200 0.0110127
218300 0.00822552
218400 0.008343
218500 0.00840849
218600 -0.0030823
218700 0.0061074
218800 0.0108801
218900 0.00917813
219000 0.00488051
219100 0.00358657
219200 0.00036395
219300 0.00282836
219400 0.00366855
219500 0.00879347
219600 0.00433026
219700 0.00248599
219800 0.00328364
219900 0.00382839
220000 -0.00230145
220100 0.00457354
220200 0.00750178
220300 0.00591941
220400 0.0010537
220500 0.0020347
220600 0.00425994
220700 0.00262763
220800 0.00486482
220900 0.0063681
221000 -0.00139865
221100 0.00952551
221200 -0.00027957
221300 0.0053096
221400 0.0123436
221500 0.00211794
221600 0.0115794
221700 0.00691844
221800 0.00586515
221900 0.00436557
222000 0.00392895
222100 0.00706613
222200 0.000149443
222300 0.000387275
222400 0.00871979
222500 0.00983494
222600 0.0102967
222700 0.00809179
222800 0.00564382
222900 0.00892008
223000 0.00297489
223100 0.00700779
223200 0.00282515
223300 0.00147361
223400 0.00628753
223500 0.00636907
223600 0.0028608
223700 0.0013278
223800 0.00649435
223900 0.010372
224000 0.00847248
224100 0.00717777
224200 0.0112719
224300 0.00141413
224400 0.00391569
224500 -0.000610371
224600 0.000338363
224700 -8.97566e-05
224800 0.00185585
224900 -0.000318771
225000 0.00827793
225100 0.00600726
225200 0.00605327
225300 0.000442531
225400 0.00485651
225500 -0.000366624
225600 0.00374153
225700 0.00581992
225800 0.00334558
225900 0.00108384
226000 0.0062456
226100 0.00507238
226200 -0.00231148
226300 0.00129519
226400 0.00724571
226500 0.00735323
226600 0.00339166
226700 0.00459127
226800 0.00582874
226900 0.00478209
227000 0.00589725
227100 0.00261016
227200 0.00428695
227300 0.00626404
227400 0.0020238
227500 0.00550615
227600 0.00482656
227700 -0.00172834
227800 0.00393938
227900 0.00280132
228000 0.00586196
228100 0.00579976
228200 0.0106721
228300 0.0034037
228400 0.0131658
228500 0.0090239
228600 0.00339097
228700 0.0106243
228800 0.00405252
228900 0.00679243
229000 0.00643722
229100 0.00184088
229200 0.00641787
229300 0.0114917
229400 0.0153745
229500 0.0092894
229600 0.00703081
229700 0.0102889
229800 0.00193898
229900 0.0068384
230000 0.00737558
230100 -8.47319e-05
230200 0.00964157
230300 0.00660597
230400 0.00292873
230500 -0.00327888
230600 1.19877e-05
230700 0.00993356
230800 0.00546936
230900 0.00511446
231000 0.00874929
231100 0.00623794
231200 -0.000374046
231300 0.00578228
231400 0.00653061
231500 0.00748965
231600 0.00415451
231700 0.0064748
231800 0.00231519
231900 0.00375453
232000 0.00146212
232100 0.000987303
232200 0.00230625
232300 0.00497386
232400 0.00570784
232500 0.00637347
232600 -0.00062511
232700 0.00109966
232800 -0.00359872
232900 0.00185093
233000 0.00701228
233100 0.000576002
233200 0.0142983
233300 0.00429037
233400 0.00978004
233500 0.00369034
233600 0.00166866
233700 0.00412432
233800 0.00501368
233900 0.00784488
234000 0.00558296
234100 0.00133813
234200 0.00487718
234300 0.00452182
234400 0.0115755
234500 0.0144261
234600 0.00927641
234700 0.0122713
234800 0.00829935
234900 -0.000428059
235000 0.0023379
235100 0.00734225
235200 0.00127657
235300 0.00253241
235400 0.00711961
235500 0.00686015
235600 0.00559985
235700 -0.0011369
235800 0.00802701
235900 0.00882884
236000 0.00488014
236100 0.00390957
236200 0.0076662
236300 -0.000340845
236400 0.00215118
236500 0.00295421
236600 0.00574601
236700 0.00764187
236800 0.00586444
236900 0.0109478
237000 0.00492397
237100 0.00917049
237200 0.00951744
237300 0.00843353
237400 0.00350814
237500 0.00650782
237600 0.00118055
237700 0.00691548
237800 0.0057446
237900 0.0116273
238000 -0.00212432
238100 0.00318693
238200 0.00297283
238300 0.00952377
238400 0.000738077
238500 0.00709671
238600 0.00401416
238700 0.00729381
238800 0.00761918
238900 0.00175955
239000 0.00862044
239100 0.00717354
239200 0.00621622
239300 0.00656637
239400 0.00555163
239500 0.00213952
239600 0.00432586
239700 0.0118211
239800 0.0131304
239900 2.20191e-05
240000 0.00415307
240100 0.00946638
240200 0.0105373
240300 0.0077162
240400 0.00553957
240500 0.0061357
240600 0.00554461
240700 0.0118677
240800 0.00313189
240900 0.00442446
241000 0.0037214
241100 0.0100822
241200 0.00310646
241300 0.0047982
241400 0.00585774
241500 0.00871439
241600 0.00709406
241700 0.00283873
241800 0.00639173
241900 0.00697765
242000 0.00667325
242100 0.00626987
242200 -0.000364285
242300 0.00466258
242400 0.00248717
242500 -0.00196495
242600 0.00441659
242700 -0.00117952
242800 0.00449801
242900 0.00171819
243000 0.0046408
243100 0.00342196
243200 0.00848581
243300 0.00827493
243400 0.000892471
243500 0.00281172
243600 -0.00252429
243700 0.00467097
243800 0.00451086
243900 0.00419648
244000 0.00959195
244100 0.00525716
244200 0.00602626
244300 0.000253431
244400 0.00719829
244500 0.00775929
244600 0.000740137
244700 0.00678065
244800 0.00235936
244900 0.00980278
245000 0.00672131
245100 -0.00160836
245200 0.00887178
245300 0.00404726
245400 0.00296574
245500 0.00313226
245600 0.00182167
245700 0.00170379
245800 0.000344761
245900 0.000508844
246000 0.00125639
246100 0.00506286
246200 0.00501848
246300 0.00193751
246400 0.00711358
246500 0.0104764
246600 0.00848527
246700 0.00578265
246800 0.00690442
246900 0.0067378
247000 0.000606434
247100 0.0163175
247200 0.00621641
247300 0.00302657
247400 -0.00244823
247500 0.00954856
247600 0.0097904
247700 0.00893562
247800 0.00651746
247900 0.00368978
248000 0.00320007
248100 0.00465549
248200 0.00628094
248300 0.00926181
248400 0.00177687
248500 0.00684292
248600 0.0103993
248700 0.0107047
248800 0.010425
248900 0.00880242
249000 0.00380769
249100 0.00960366
249200 0.00392149
249300 0.00810324
249400 0.00726087
249500 0.00273756
249600 0.00754797
249700 0.00573051
249800 0.00556637
249900 -3.38453e-05
250000 0.00484306
250100 -0.00241755
250200 0.0070973
250300 0.00472813
250400 0.000104754
250500 0.00131
250600 0.00499693
250700 0.00824437
250800 0.00399135
250900 0.0103277
251000 0.00736851
251100 0.00552936
251200 0.00521781
251300 0.00547893
251400 0.00770251
251500 0.000753634
251600 0.00428726
251700 0.00446547
251800 0.00496
251900 0.00166723
252000 0.00361991
252100 0.00430908
252200 0.00174928
252300 -0.00263419
252400 0.0073781
252500 0.00313817
252600 0.00616743
252700 0.00733881
252800 0.00304156
252900 0.00779309
253000 0.000799699
253100 0.0034156
253200 0.00627377
253300 0.00663342
253400 0.00590936
253500 0.00488822
253600 0.00378052
253700 0.00578838
253800 0.00170447
253900 -0.000703789
254000 0.00681816
254100 0.00891476
254200 0.00984364
254300 0.00703301
254400 0.00838975
254500 0.00360338
254600 -7.59517e-05
254700 0.00842855
254800 0.00261926
254900 0.0125903
255000 0.00537341
255100 0.00187051
255200 0.0101221
255300 -0.00113222
255400 1.38811e-05
255500 0.00315168
255600 0.00480265
255700 0.000993294
255800 0.000654365
255900 0.000547747
256000 -0.0016481
256100 0.0118615
256200 0.0097381
256300 0.00410175
256400 0.00390937
256500 0.00676026
256600 -0.00184338
256700 0.00483548
256800 0.0080673
256900 0.00151131
257000 0.00489582
257100 0.00543913
257200 0.00643668
257300 0.00859863
257400 0.00194554
257500 0.00907908
257600 0.00595322
257700 0.00624756
257800 0.00853281
257900 0.0036782
258000 0.0103115
258100 0.00495707
258200 1.26204e-05
258300 0.00837921
258400 0.00600279
258500 -0.000904256
258600 0.00816662
258700 -0.00068247
258800 0.00285199
258900 0.00380688
259000 0.00473881
259100 0.0101607
259200 -0.000885757
259300 0.00471101
259400 0.00750239
259500 0.00551949
259600 0.00276603
259700 0.00683211
259800 -0.00116298
259900 0.00958704
260000 0.00849467
260100 0.00385808
260200 0.00784637
260300 0.00144716
260400 0.0121762
260500 0.0015597
260600 0.00242937
260700 0.00771502
260800 0.00421399
260900 0.00710511
261000 0.00976463
261100 0.00396129
261200 0.00686803
261300 0.0062805
261400 0.00761202
261500 0.0101518
261600 0.005436
261700 0.00111711
261800 0.00735038
261900 0.0105833
262000 0.00954378
262100 0.00845208
262200 0.00381596
262300 -0.00191933
262400 0.0019742
262500 -0.000365858
262600 0.00848345
262700 0.0036873
262800 0.00863649
262900 0.00917433
263000 0.00322654
263100 0.00836151
263200 0.000458483
263300 0.00511249
263400 -0.000456507
263500 0.00328536
263600 0.0036767
263700 0.00281644
263800 0.0107472
263900 0.00156405
264000 -0.000464946
264100 0.00413166
264200 0.0101104
264300 0.00411683
264400 0.00541333
264500 0.00743486
264600 0.00527065
264700 -0.000676346
264800 0.00810837
264900 0.0022983
265000 0.00615887
265100 0.0085841
265200 0.000956887
265300 0.0063199
265400 0.0082127
265500 0.00456556
265600 -0.00136467
265700 0.00199543
265800 0.00274902
265900 0.00972378
266000 0.00891289
266100 0.00329657
266200 0.00333314
266300 0.00413502
266400 0.00520008
266500 0.00525346
266600 0.00774449
266700 0.00335334
266800 0.00656574
266900 0.00142971
267000 0.0075503
267100 0.00364998
267200 0.00639559
267300 0.000169706
267400 -3.69195e-05
267500 0.00227488
267600 0.00990619
267700 0.0105084
267800 0.00708128
267900 0.00534189
268000 0.000443227
268100 0.00297369
268200 0.00663601
268300 0.00905954
268400 0.00547188
268500 -3.88425e-05
268600 0.00822759
268700 0.00343496
268800 0.00560152
268900 0.00315666
269000 0.00209875
269100 0.00521189
269200 0.002824
269300 0.000677976
269400 -0.00563171
269500 0.00242095
269600 0.00363223
269700 0.00586836
269800 0.00425121
269900 0.0106941
270000 0.00859788
270100 0.00527123
270200 0.00298049
270300 0.0064211
270400 0.00480106
270500 0.0023273
270600 0.00116542
270700 0.0067126
270800 0.00472614
270900 0.00234396
271000 0.00784242
271100 0.00689725
271200 0.00770549
271300 0.00439089
271400 0.00632638
271500 -0.00438035
271600 0.0103109
271700 0.00914959
271800 0.00409346
271900 0.00264185
272000 0.0102519
272100 0.00539833
272200 0.0104672
272300 0.00716516
272400 0.00174652
272500 0.00641826
272600 0.00537566
272700 0.00184923
272800 0.00478699
272900 0.00208532
273000 0.00902154
273100 0.0124902
273200 0.0092484
273300 0.00941076
273400 0.00873547
273500 0.00148578
273600 -0.000912568
273700 0.00167287
273800 0.00794493
273900 0.00644573
274000 0.00898541
274100 0.00247308
274200 0.00329817
274300 0.00446076
274400 0.00349943
274500 0.00141395
274600 0.00249489
274700 -0.00146355
274800 0.0100322
274900 0.00512743
275000 0.00298102
275100 0.00531594
275200 -0.00318248
275300 0.00317207
275400 -0.000297621
275500 0.0110586
275600 0.00916945
275700 0.0111273
275800 0.00850971
275900 0.0123496
276000 0.00504789
276100 0.00629207
276200 0.00713378
276300 0.00286149
276400 0.00475765
276500 0.00101708
276600 -0.00429162
276700 0.00623278
276800 0.00467879
276900 0.0102431
277000 0.00669888
277100 -0.00273243
277200 0.00417095
277300 -0.000769295
277400 0.00894768
277500 0.00540054
277600 0.00856256
277700 0.00924853
277800 0.00221025
277900 0.0080546
278000 0.00696068
278100 0.0047115
278200 0.00432483
278300 0.00144759
278400 0.00731148
278500 0.00393115
278600 0.00928983
278700 0.00798565
278800 0.00195744
278900 -0.00054779
279000 0.00646826
279100 -0.000854898
279200 0.00598538
279300 0.00970255
279400 0.00446638
279500 0.0084873
279600 0.00672282
279700 -8.88364e-05
279800 0.0116548
279900 0.00176472
280000 0.00458096
280100 0.00609554
280200 0.00468005
280300 0.00167351
280400 0.00466556
280500 0.00469561
280600 0.00450479
280700 0.0106088
280800 -0.000244446
280900 0.000992194
281000 0.0127624
281100 0.00876983
281200 0.00163487
281300 -0.000823478
281400 0.00806634
281500 0.0146066
281600 -0.00225181
281700 -0.00338883
281800 0.009626
281900 0.00669957
282000 0.00430559
282100 0.00268029
282200 0.00886486
282300 0.00640468
282400 0.00814141
282500 0.00453367
282600 0.00656027
282700 0.00624922
282800 0.00212704
282900 0.00730395
283000 0.00628531
283100 0.00825229
283200 0.000212802
283300 0.0119513
283400 0.00831625
283500 0.00566541
283600 0.00494627
283700 0.00210721
283800 0.00278151
283900 0.00376286
284000 0.0096919
284100 0.00131213
284200 0.00368101
284300 0.00230085
284400 0.0102759
284500 -6.31195e-06
284600 0.00700639
284700 0.00638752
284800 0.00141242
284900 0.00918793
285000 0.003493
285100 0.00226891
285200 0.0125783
285300 0.00114438
285400 7.16443e-07
285500 0.00370331
285600 0.00233845
285700 0.00612434
285800 0.00613013
285900 0.00280217
286000 0.00710028
286100 0.00410875
286200 0.0129432
286300 0.00475943
286400 0.00959009
286500 0.0149768
286600 0.0136762
286700 0.00686905
286800 0.000381323
286900 -0.00224918
287000 0.00450172
287100 0.00282629
287200 0.010027
287300 0.0019417
287400 0.0130291
287500 0.00847683
287600 0.00179229
287700 0.00125681
287800 0.00374356
287900 0.000809413
288000 0.00136391
288100 0.00897494
288200 0.00784311
288300 0.00411602
288400 0.00423169
288500 0.0165941
288600 0.00579858
288700 0.000920193
288800 -0.00278875
288900 0.0139429
289000 0.00848719
289100 -0.000965217
289200 0.00175213
289300 -0.00483328
289400 0.00903184
289500 0.0121805
289600 0.00377047
289700 0.00315243
289800 0.00792861
289900 0.0142631
290000 0.00496076
290100 0.0077847
290200 0.00889591
290300 0.0065971
290400 0.0131224
290500 0.00492068
290600 0.0029031
290700 -0.00126664
290800 0.00106122
290900 0.00103297
291000 0.00381391
291100 0.00881947
291200 0.00594382
291300 -0.000447973
291400 -0.00233485
291500 0.00859476
291600 0.00461707
291700 0.00258155
291800 0.00921727
291900 0.00901121
292000 0.00976472
292100 0.00848967
292200 0.00181448
292300 0.00487199
292400 0.00900893
292500 0.0065321
292600 0.00363393
292700 0.00387612
292800 0.0074669
292900 0.0166874
293000 0.00481576
293100 0.0060576
293200 0.00990766
293300 0.00472109
293400 0.00530912
293500 0.00799229
293600 0.00810789
293700 -0.000468197
293800 0.00850145
293900 0.00670888
294000 0.00132879
294100 0.00794938
294200 0.000745721
294300 0.000472199
294400 -0.00323117
294500 0.00858046
294600 -0.00388805
294700 0.00792702
294800 0.00310705
294900 0.00154966
295000 0.00147619
295100 0.00289137
295200 0.00586298
295300 0.00541578
295400 0.00368324
295500 -0.00119681
295600 0.00833807
295700 0.00438992
295800 0.00614818
295900 0.00246079
296000 0.00239926
296100 0.00116255
296200 0.00195415
296300 -0.000398202
296400 0.00817925
296500 0.00033911
296600 0.00539907
296700 0.00146677
296800 0.00105816
296900 0.00234737
297000 0.00526504
297100 0.00586796
297200 0.00534657
297300 0.00954741
297400 0.00982101
297500 0.00843541
297600 0.00524653
297700 0.0113355
297800 0.0112085
297900 0.0019956
298000 0.00325161
298100 0.00665344
298200 0.00807037
298300 -0.000673826
298400 -0.00116584
298500 0.00337044
298600 0.00492409
298700 -0.0020889
298800 0.0017083
298900 0.00494339
299000 0.00420141
299100 0.0082414
299200 0.00346174
299300 -0.000695873
299400 0.0125116
299500 0.0069705
299600 0.00768338
299700 0.0027262
299800 0.00289864
299900 0.000465143
300000 0.00983222
300100 0.00768699
300200 0.00841697
300300 0.00880471
300400 0.0118478
300500 0.00256533
300600 0.00179715
300700 0.00303273
300800 0.00782383
300900 0.00144976
301000 0.00762986
301100 0.00517408
301200 0.00876099
301300 0.00756927
301400 0.00594252
301500 0.0121882
301600 0.00352085
301700 0.000558196
301800 0.00319957
301900 0.00777953
302000 0.00509441
302100 0.000460617
302200 -0.00436664
302300 0.00485728
302400 0.00436152
302500 0.0133977
302600 0.0110534
302700 0.00436965
302800 0.0047749
302900 0.00894097
303000 0.010217
303100 0.00966077
303200 0.00774362
303300 -0.00113085
303400 0.00494035
303500 0.00481751
303600 0.00579527
303700 0.00493782
303800 0.0122588
303900 0.0078014
304000 0.00411264
304100 0.00563446
304200 0.00868195
304300 0.000633253
304400 0.0102394
304500 0.000439485
304600 0.00333857
304700 0.00541947
304800 0.00304012
304900 0.00761352
305000 0.00158879
305100 -0.00321278
305200 0.00731768
305300 0.00668505
305400 0.00462314
305500 0.0016753
305600 0.0100393
305700 0.00539122
305800 0.00370934
